"county_fips","county","state","year","name","population","unisured population","uninsured rate"
47157,"Shelby","TN",2013,"Shelby County, TN","816,611","141,686","17.4"
47157,"Shelby","TN",2012,"Shelby County, TN","818,794","136,382","16.7"
47157,"Shelby","TN",2009,"Shelby County, TN","804,080","135,472","16.8"
47157,"Shelby","TN",2007,"Shelby County, TN","803,327","125,718","15.6"
47163,"Sullivan","TN",2018,"Sullivan County, TN","121,370","14,323","11.8"
47163,"Sullivan","TN",2006,"Sullivan County, TN","127,069","19,160","15.1"
47163,"Sullivan","TN",2013,"Sullivan County, TN","123,775","18,458","14.9"
47163,"Sullivan","TN",2020,"Sullivan County, TN","120,691","15,167","12.6"
47163,"Sullivan","TN",2008,"Sullivan County, TN","125,118","17,266","13.8"
47163,"Sullivan","TN",2012,"Sullivan County, TN","124,478","19,072","15.3"
47163,"Sullivan","TN",2014,"Sullivan County, TN","123,536","17,493","14.2"
47163,"Sullivan","TN",2019,"Sullivan County, TN","121,061","14,688","12.1"
47163,"Sullivan","TN",2010,"Sullivan County, TN","125,626","19,222","15.3"
47163,"Sullivan","TN",2016,"Sullivan County, TN","121,953","12,070","9.9"
47163,"Sullivan","TN",2009,"Sullivan County, TN","125,107","19,186","15.3"
47163,"Sullivan","TN",2015,"Sullivan County, TN","122,735","13,743","11.2"
47163,"Sullivan","TN",2011,"Sullivan County, TN","125,773","19,688","15.7"
47163,"Sullivan","TN",2017,"Sullivan County, TN","121,549","12,489","10.3"
47163,"Sullivan","TN",2007,"Sullivan County, TN","126,217","16,599","13.2"
47179,"Washington","TN",2013,"Washington County, TN","101,304","15,661","15.5"
47179,"Washington","TN",2009,"Washington County, TN","98,699","16,538","16.8"
47179,"Washington","TN",2008,"Washington County, TN","97,682","13,836","14.2"
47179,"Washington","TN",2016,"Washington County, TN","101,692","9,940","9.8"
47179,"Washington","TN",2007,"Washington County, TN","99,111","15,770","15.9"
47179,"Washington","TN",2010,"Washington County, TN","100,602","15,135","15.0"
47179,"Washington","TN",2018,"Washington County, TN","101,402","10,856","10.7"
47179,"Washington","TN",2014,"Washington County, TN","101,363","13,435","13.3"
47179,"Washington","TN",2019,"Washington County, TN","101,685","12,094","11.9"
47179,"Washington","TN",2020,"Washington County, TN","101,988","13,180","12.9"
47179,"Washington","TN",2017,"Washington County, TN","101,647","11,411","11.2"
47179,"Washington","TN",2011,"Washington County, TN","101,075","17,287","17.1"
47179,"Washington","TN",2015,"Washington County, TN","101,048","11,612","11.5"
47179,"Washington","TN",2012,"Washington County, TN","101,308","16,740","16.5"
47179,"Washington","TN",2006,"Washington County, TN","97,808","15,569","15.9"
48027,"Bell","TX",2016,"Bell County, TX","297,244","40,741","13.7"
48027,"Bell","TX",2017,"Bell County, TX","302,534","40,118","13.3"
48027,"Bell","TX",2019,"Bell County, TX","312,190","51,972","16.6"
48027,"Bell","TX",2020,"Bell County, TX","314,389","52,517","16.7"
48027,"Bell","TX",2007,"Bell County, TX","253,500","51,812","20.4"
48027,"Bell","TX",2013,"Bell County, TX","288,780","54,417","18.8"
48027,"Bell","TX",2008,"Bell County, TX","251,037","44,731","17.8"
48027,"Bell","TX",2015,"Bell County, TX","293,771","38,243","13.0"
48027,"Bell","TX",2009,"Bell County, TX","251,118","49,553","19.7"
48027,"Bell","TX",2014,"Bell County, TX","289,721","43,885","15.1"
48027,"Bell","TX",2012,"Bell County, TX","286,280","54,489","19.0"
48027,"Bell","TX",2018,"Bell County, TX","307,931","46,490","15.1"
48027,"Bell","TX",2010,"Bell County, TX","278,729","57,592","20.7"
48027,"Bell","TX",2006,"Bell County, TX","245,675","53,661","21.8"
48027,"Bell","TX",2011,"Bell County, TX","280,337","56,516","20.2"
48029,"Bexar","TX",2017,"Bexar County, TX","1,686,722","285,140","16.9"
48029,"Bexar","TX",2015,"Bexar County, TX","1,640,479","274,865","16.8"
48029,"Bexar","TX",2014,"Bexar County, TX","1,608,876","300,596","18.7"
48029,"Bexar","TX",2020,"Bexar County, TX","1,725,395","326,862","18.9"
48029,"Bexar","TX",2019,"Bexar County, TX","1,710,877","327,450","19.1"
48029,"Bexar","TX",2012,"Bexar County, TX","1,557,933","355,465","22.8"
48029,"Bexar","TX",2013,"Bexar County, TX","1,580,102","352,630","22.3"
48029,"Bexar","TX",2008,"Bexar County, TX","1,426,536","337,156","23.6"
48029,"Bexar","TX",2009,"Bexar County, TX","1,449,093","342,442","23.6"
48029,"Bexar","TX",2018,"Bexar County, TX","1,704,265","303,856","17.8"
48029,"Bexar","TX",2007,"Bexar County, TX","1,438,988","328,707","22.8"
48029,"Bexar","TX",2011,"Bexar County, TX","1,537,307","355,799","23.1"
48029,"Bexar","TX",2006,"Bexar County, TX","1,417,923","348,794","24.6"
48029,"Bexar","TX",2010,"Bexar County, TX","1,508,712","348,909","23.1"
48029,"Bexar","TX",2016,"Bexar County, TX","1,663,368","276,390","16.6"
48037,"Bowie","TX",2014,"Bowie County, TX","73,356","13,450","18.3"
48037,"Bowie","TX",2013,"Bowie County, TX","73,786","14,634","19.8"
48037,"Bowie","TX",2018,"Bowie County, TX","72,938","11,303","15.5"
48037,"Bowie","TX",2010,"Bowie County, TX","73,847","16,326","22.1"
48037,"Bowie","TX",2006,"Bowie County, TX","73,811","13,720","18.6"
48037,"Bowie","TX",2020,"Bowie County, TX","71,009","11,640","16.4"
48037,"Bowie","TX",2009,"Bowie County, TX","74,944","17,505","23.4"
48037,"Bowie","TX",2019,"Bowie County, TX","71,816","12,418","17.3"
48037,"Bowie","TX",2011,"Bowie County, TX","73,891","16,440","22.2"
48037,"Bowie","TX",2016,"Bowie County, TX","73,142","11,463","15.7"
48037,"Bowie","TX",2008,"Bowie County, TX","73,914","15,561","21.1"
48037,"Bowie","TX",2015,"Bowie County, TX","73,086","11,700","16.0"
48037,"Bowie","TX",2012,"Bowie County, TX","73,564","16,012","21.8"
48037,"Bowie","TX",2017,"Bowie County, TX","72,815","11,910","16.4"
48037,"Bowie","TX",2007,"Bowie County, TX","74,745","14,731","19.7"
48039,"Brazoria","TX",2014,"Brazoria County, TX","291,186","45,605","15.7"
48039,"Brazoria","TX",2011,"Brazoria County, TX","277,751","59,324","21.4"
48039,"Brazoria","TX",2017,"Brazoria County, TX","312,519","44,276","14.2"
48039,"Brazoria","TX",2009,"Brazoria County, TX","270,681","60,425","22.3"
48039,"Brazoria","TX",2013,"Brazoria County, TX","284,635","57,244","20.1"
48039,"Brazoria","TX",2019,"Brazoria County, TX","319,682","52,277","16.4"
48039,"Brazoria","TX",2020,"Brazoria County, TX","324,047","46,773","14.4"
48039,"Brazoria","TX",2008,"Brazoria County, TX","263,939","58,743","22.3"
48039,"Brazoria","TX",2018,"Brazoria County, TX","317,184","52,069","16.4"
48039,"Brazoria","TX",2006,"Brazoria County, TX","259,140","61,497","23.7"
48039,"Brazoria","TX",2012,"Brazoria County, TX","281,054","61,660","21.9"
48039,"Brazoria","TX",2007,"Brazoria County, TX","265,461","67,263","25.3"
48039,"Brazoria","TX",2015,"Brazoria County, TX","297,810","46,459","15.6"
48039,"Brazoria","TX",2016,"Brazoria County, TX","304,343","45,562","15.0"
48039,"Brazoria","TX",2010,"Brazoria County, TX","274,252","58,652","21.4"
48041,"Brazos","TX",2009,"Brazos County, TX","152,969","33,159","21.7"
48041,"Brazos","TX",2018,"Brazos County, TX","192,541","32,360","16.8"
48041,"Brazos","TX",2006,"Brazos County, TX","148,642","57,715","38.8"
48041,"Brazos","TX",2015,"Brazos County, TX","183,795","31,952","17.4"
48041,"Brazos","TX",2013,"Brazos County, TX","174,010","37,871","21.8"
48041,"Brazos","TX",2010,"Brazos County, TX","167,442","37,110","22.2"
48041,"Brazos","TX",2008,"Brazos County, TX","148,322","30,759","20.7"
48041,"Brazos","TX",2011,"Brazos County, TX","169,308","40,943","24.2"
48041,"Brazos","TX",2007,"Brazos County, TX","149,963","55,812","37.2"
48041,"Brazos","TX",2019,"Brazos County, TX","193,079","33,871","17.5"
48041,"Brazos","TX",2017,"Brazos County, TX","189,616","32,046","16.9"
48041,"Brazos","TX",2012,"Brazos County, TX","172,023","38,079","22.1"
48041,"Brazos","TX",2016,"Brazos County, TX","187,216","30,850","16.5"
48041,"Brazos","TX",2020,"Brazos County, TX","195,153","32,330","16.6"
48041,"Brazos","TX",2014,"Brazos County, TX","178,158","34,752","19.5"
48061,"Cameron","TX",2014,"Cameron County, TX","363,390","119,223","32.8"
48061,"Cameron","TX",2020,"Cameron County, TX","354,406","105,800","29.9"
48061,"Cameron","TX",2008,"Cameron County, TX","341,648","122,531","35.9"
48061,"Cameron","TX",2015,"Cameron County, TX","361,929","103,400","28.6"
48061,"Cameron","TX",2009,"Cameron County, TX","345,469","126,731","36.7"
48061,"Cameron","TX",2016,"Cameron County, TX","360,553","106,485","29.5"
48061,"Cameron","TX",2013,"Cameron County, TX","362,518","127,138","35.1"
48061,"Cameron","TX",2018,"Cameron County, TX","359,637","108,610","30.2"
48061,"Cameron","TX",2017,"Cameron County, TX","360,324","104,621","29.0"
48061,"Cameron","TX",2010,"Cameron County, TX","357,400","134,358","37.6"
48061,"Cameron","TX",2019,"Cameron County, TX","355,662","109,621","30.8"
48061,"Cameron","TX",2011,"Cameron County, TX","363,976","130,812","35.9"
48061,"Cameron","TX",2007,"Cameron County, TX","346,731","116,803","33.7"
48061,"Cameron","TX",2012,"Cameron County, TX","363,634","131,417","36.1"
48061,"Cameron","TX",2006,"Cameron County, TX","347,195","122,087","35.2"
48085,"Collin","TX",2016,"Collin County, TX","840,093","90,995","10.8"
48085,"Collin","TX",2020,"Collin County, TX","961,758","108,318","11.3"
48085,"Collin","TX",2018,"Collin County, TX","895,057","112,115","12.5"
48085,"Collin","TX",2017,"Collin County, TX","866,926","104,680","12.1"
48085,"Collin","TX",2013,"Collin County, TX","768,734","123,965","16.1"
48085,"Collin","TX",2012,"Collin County, TX","756,835","120,535","15.9"
48085,"Collin","TX",2019,"Collin County, TX","920,441","114,952","12.5"
48085,"Collin","TX",2007,"Collin County, TX","708,807","117,373","16.6"
48085,"Collin","TX",2006,"Collin County, TX","678,215","126,995","18.7"
48085,"Collin","TX",2014,"Collin County, TX","793,482","100,851","12.7"
48085,"Collin","TX",2010,"Collin County, TX","724,871","120,888","16.7"
48085,"Collin","TX",2011,"Collin County, TX","740,336","118,130","16.0"
48085,"Collin","TX",2008,"Collin County, TX","706,127","118,068","16.7"
48085,"Collin","TX",2009,"Collin County, TX","730,012","122,045","16.7"
48085,"Collin","TX",2015,"Collin County, TX","818,984","89,681","11.0"
48113,"Dallas","TX",2006,"Dallas County, TX","2,159,720","664,389","30.8"
48113,"Dallas","TX",2018,"Dallas County, TX","2,314,598","555,068","24.0"
48113,"Dallas","TX",2012,"Dallas County, TX","2,198,202","635,112","28.9"
48113,"Dallas","TX",2019,"Dallas County, TX","2,300,105","576,926","25.1"
48113,"Dallas","TX",2008,"Dallas County, TX","2,174,243","679,421","31.2"
48113,"Dallas","TX",2007,"Dallas County, TX","2,187,241","673,831","30.8"
48113,"Dallas","TX",2020,"Dallas County, TX","2,282,657","514,582","22.5"
48113,"Dallas","TX",2017,"Dallas County, TX","2,303,294","530,742","23.0"
48113,"Dallas","TX",2014,"Dallas County, TX","2,241,333","559,465","25.0"
48113,"Dallas","TX",2016,"Dallas County, TX","2,275,806","492,034","21.6"
48113,"Dallas","TX",2010,"Dallas County, TX","2,139,366","663,878","31.0"
48113,"Dallas","TX",2011,"Dallas County, TX","2,170,834","661,690","30.5"
48113,"Dallas","TX",2015,"Dallas County, TX","2,264,778","510,960","22.6"
48113,"Dallas","TX",2013,"Dallas County, TX","2,214,160","649,592","29.3"
48113,"Dallas","TX",2009,"Dallas County, TX","2,207,036","706,756","32.0"
48121,"Denton","TX",2006,"Denton County, TX","570,047","114,039","20.0"
48121,"Denton","TX",2011,"Denton County, TX","624,092","109,404","17.5"
48121,"Denton","TX",2009,"Denton County, TX","609,214","108,753","17.9"
48121,"Denton","TX",2008,"Denton County, TX","590,389","101,792","17.2"
48121,"Denton","TX",2018,"Denton County, TX","763,466","99,026","13.0"
48121,"Denton","TX",2017,"Denton County, TX","746,614","96,650","12.9"
48121,"Denton","TX",2020,"Denton County, TX","813,812","104,640","12.9"
48121,"Denton","TX",2015,"Denton County, TX","700,362","90,301","12.9"
48121,"Denton","TX",2007,"Denton County, TX","593,806","118,143","19.9"
48121,"Denton","TX",2016,"Denton County, TX","721,484","83,638","11.6"
48121,"Denton","TX",2010,"Denton County, TX","611,209","109,698","17.9"
48121,"Denton","TX",2019,"Denton County, TX","786,957","105,507","13.4"
48121,"Denton","TX",2013,"Denton County, TX","656,447","113,469","17.3"
48121,"Denton","TX",2014,"Denton County, TX","676,595","98,012","14.5"
48121,"Denton","TX",2012,"Denton County, TX","641,311","116,699","18.2"
48135,"Ector","TX",2010,"Ector County, TX","120,948","35,639","29.5"
48135,"Ector","TX",2009,"Ector County, TX","118,615","34,423","29.0"
48135,"Ector","TX",2008,"Ector County, TX","115,570","34,101","29.5"
48135,"Ector","TX",2019,"Ector County, TX","147,873","32,601","22.0"
48135,"Ector","TX",2006,"Ector County, TX","114,583","29,074","25.4"
48135,"Ector","TX",2012,"Ector County, TX","127,875","34,559","27.0"
48135,"Ector","TX",2018,"Ector County, TX","143,684","30,783","21.4"
48135,"Ector","TX",2020,"Ector County, TX","148,694","34,066","22.9"
48135,"Ector","TX",2013,"Ector County, TX","132,673","33,782","25.5"
48135,"Ector","TX",2016,"Ector County, TX","139,671","29,226","20.9"
48135,"Ector","TX",2015,"Ector County, TX","142,075","30,616","21.5"
48135,"Ector","TX",2007,"Ector County, TX","116,315","31,046","26.7"
48135,"Ector","TX",2011,"Ector County, TX","123,963","34,106","27.5"
48135,"Ector","TX",2014,"Ector County, TX","136,967","30,970","22.6"
48135,"Ector","TX",2017,"Ector County, TX","139,021","29,371","21.1"
48141,"El Paso","TX",2018,"El Paso County, TX","718,458","171,024","23.8"
48141,"El Paso","TX",2006,"El Paso County, TX","656,926","213,374","32.5"
48141,"El Paso","TX",2009,"El Paso County, TX","656,760","206,663","31.5"
48141,"El Paso","TX",2017,"El Paso County, TX","721,249","163,112","22.6"
48141,"El Paso","TX",2015,"El Paso County, TX","720,818","164,421","22.8"
48141,"El Paso","TX",2016,"El Paso County, TX","720,643","152,482","21.2"
48141,"El Paso","TX",2013,"El Paso County, TX","721,605","220,643","30.6"
48141,"El Paso","TX",2019,"El Paso County, TX","711,399","173,169","24.3"
48141,"El Paso","TX",2007,"El Paso County, TX","655,038","216,352","33.0"
48141,"El Paso","TX",2011,"El Paso County, TX","721,211","222,890","30.9"
48141,"El Paso","TX",2010,"El Paso County, TX","703,756","230,924","32.8"
48141,"El Paso","TX",2020,"El Paso County, TX","710,247","163,558","23.0"
48141,"El Paso","TX",2008,"El Paso County, TX","649,000","213,839","32.9"
48141,"El Paso","TX",2012,"El Paso County, TX","725,089","222,459","30.7"
48141,"El Paso","TX",2014,"El Paso County, TX","723,586","180,615","25.0"
48167,"Galveston","TX",2009,"Galveston County, TX","252,023","55,372","22.0"
48167,"Galveston","TX",2011,"Galveston County, TX","257,253","53,506","20.8"
48167,"Galveston","TX",2013,"Galveston County, TX","264,407","52,542","19.9"
48167,"Galveston","TX",2014,"Galveston County, TX","269,624","48,824","18.1"
48167,"Galveston","TX",2007,"Galveston County, TX","255,949","55,032","21.5"
48167,"Galveston","TX",2008,"Galveston County, TX","253,786","53,694","21.2"
48167,"Galveston","TX",2015,"Galveston County, TX","275,802","41,972","15.2"
48167,"Galveston","TX",2012,"Galveston County, TX","260,454","53,359","20.5"
48167,"Galveston","TX",2010,"Galveston County, TX","255,638","55,473","21.7"
48167,"Galveston","TX",2019,"Galveston County, TX","286,854","49,934","17.4"
48167,"Galveston","TX",2016,"Galveston County, TX","280,666","43,977","15.7"
48167,"Galveston","TX",2006,"Galveston County, TX","251,658","56,457","22.4"
48167,"Galveston","TX",2017,"Galveston County, TX","284,693","43,845","15.4"
48167,"Galveston","TX",2020,"Galveston County, TX","287,650","45,026","15.7"
48167,"Galveston","TX",2018,"Galveston County, TX","284,990","49,627","17.4"
48181,"Grayson","TX",2011,"Grayson County, TX","100,597","24,472","24.3"
48181,"Grayson","TX",2018,"Grayson County, TX","108,719","22,318","20.5"
48181,"Grayson","TX",2009,"Grayson County, TX","99,698","25,369","25.4"
48181,"Grayson","TX",2014,"Grayson County, TX","101,053","21,994","21.8"
48181,"Grayson","TX",2015,"Grayson County, TX","102,430","20,594","20.1"
48181,"Grayson","TX",2007,"Grayson County, TX","99,780","24,087","24.1"
48181,"Grayson","TX",2016,"Grayson County, TX","104,537","20,325","19.4"
48181,"Grayson","TX",2013,"Grayson County, TX","100,409","23,185","23.1"
48181,"Grayson","TX",2012,"Grayson County, TX","100,406","24,528","24.4"
48181,"Grayson","TX",2019,"Grayson County, TX","110,194","24,027","21.8"
48181,"Grayson","TX",2010,"Grayson County, TX","100,663","27,565","27.4"
48181,"Grayson","TX",2008,"Grayson County, TX","99,239","23,666","23.8"
48181,"Grayson","TX",2017,"Grayson County, TX","106,622","20,827","19.5"
48181,"Grayson","TX",2020,"Grayson County, TX","111,099","21,701","19.5"
48181,"Grayson","TX",2006,"Grayson County, TX","99,776","23,686","23.7"
48183,"Gregg","TX",2017,"Gregg County, TX","101,434","21,633","21.3"
48183,"Gregg","TX",2019,"Gregg County, TX","101,081","22,634","22.4"
48183,"Gregg","TX",2012,"Gregg County, TX","102,863","25,385","24.7"
48183,"Gregg","TX",2011,"Gregg County, TX","103,195","24,825","24.1"
48183,"Gregg","TX",2016,"Gregg County, TX","102,447","19,949","19.5"
48183,"Gregg","TX",2020,"Gregg County, TX","100,045","21,645","21.6"
48183,"Gregg","TX",2006,"Gregg County, TX","99,603","23,248","23.3"
48183,"Gregg","TX",2009,"Gregg County, TX","100,412","24,585","24.5"
48183,"Gregg","TX",2008,"Gregg County, TX","98,916","23,823","24.1"
48183,"Gregg","TX",2010,"Gregg County, TX","102,171","26,251","25.7"
48183,"Gregg","TX",2015,"Gregg County, TX","103,406","21,206","20.5"
48183,"Gregg","TX",2013,"Gregg County, TX","103,016","24,895","24.2"
48183,"Gregg","TX",2007,"Gregg County, TX","99,845","25,569","25.6"
48183,"Gregg","TX",2018,"Gregg County, TX","101,489","21,432","21.1"
